2016.03.07,1584.50000,1599.75000,1567.75000,1594.25000,2459
2016.03.08,1590.75000,1592.75000,1551.25000,1559.50000,2779
2016.03.09,1563.50000,1575.75000,1554.25000,1573.50000,2916
2016.03.10,1572.50000,1574.75000,1543.50000,1554.25000,2963
2016.03.11,1559.25000,1567.50000,1550.50000,1558.50000,2404
2016.03.14,1557.25000,1567.50000,1531.25000,1534.75000,2140
2016.03.15,1536.25000,1541.00000,1511.25000,1511.25000,2059
2016.03.16,1517.25000,1519.75000,1503.25000,1508.25000,1763
2016.03.17,1517.00000,1538.25000,1509.00000,1528.75000,3005
2016.03.18,1525.00000,1537.25000,1503.75000,1513.50000,2597
2016.03.21,1512.00000,1524.50000,1506.75000,1507.75000,2537
2016.03.22,1509.00000,1513.50000,1489.25000,1496.25000,1961
2016.03.23,1498.50000,1501.25000,1472.50000,1475.75000,1790
2016.03.24,1476.00000,1487.50000,1470.75000,1474.25000,2025
2016.03.29,1482.50000,1498.75000,1474.25000,1491.50000,2182
2016.03.30,1491.75000,1503.75000,1480.75000,1492.50000,1936
2016.03.31,1493.25000,1516.50000,1486.75000,1511.50000,2023
2016.04.01,1512.75000,1542.25000,1508.50000,1533.50000,2293
2016.04.04,1534.00000,1542.50000,1523.75000,1530.00000,1638
2016.04.05,1531.25000,1537.50000,1515.00000,1516.25000,1554
2016.04.06,1519.00000,1522.50000,1490.75000,1508.25000,1798
2016.04.07,1509.75000,1518.50000,1491.50000,1498.25000,2256
2016.04.08,1494.50000,1522.75000,1491.50000,1520.00000,1946
2016.04.11,1514.25000,1521.25000,1500.25000,1501.75000,1658
2016.04.12,1498.00000,1533.25000,1496.50000,1527.75000,2633
2016.04.13,1531.50000,1563.75000,1525.50000,1552.25000,3011
2016.04.14,1551.00000,1565.25000,1539.25000,1550.75000,2358
2016.04.15,1551.50000,1554.75000,1537.75000,1550.25000,1821
2016.04.18,1541.50000,1564.25000,1537.00000,1557.50000,2213
2016.04.19,1560.50000,1582.75000,1557.75000,1582.75000,2578
2016.04.20,1579.00000,1620.25000,1574.50000,1618.00000,2532
2016.04.21,1619.50000,1641.25000,1607.50000,1632.00000,4261
2016.04.22,1631.50000,1662.25000,1623.25000,1643.75000,2840
2016.04.25,1644.75000,1653.75000,1626.75000,1650.75000,2920
2016.04.26,1646.25000,1650.75000,1628.50000,1637.50000,2474
2016.04.27,1638.75000,1647.00000,1620.25000,1641.50000,3120
2016.04.28,1641.75000,1662.50000,1627.25000,1658.25000,2315
2016.04.29,1658.50000,1681.25000,1652.50000,1673.75000,2365
2016.05.03,1666.75000,1679.25000,1619.50000,1633.50000,3683
2016.05.04,1630.00000,1643.75000,1619.25000,1628.50000,2953
2016.05.05,1629.00000,1631.75000,1599.75000,1603.75000,3009
2016.05.06,1600.50000,1611.75000,1587.75000,1592.25000,2767
2016.05.09,1590.75000,1591.50000,1553.00000,1554.75000,2967
2016.05.10,1556.50000,1562.25000,1546.75000,1552.50000,2030
2016.05.11,1556.00000,1573.25000,1555.50000,1558.25000,2450
2016.05.12,1561.75000,1576.75000,1533.50000,1542.50000,2982
2016.05.13,1543.75000,1547.00000,1526.50000,1532.75000,2597
2016.05.16,1533.00000,1551.75000,1531.25000,1546.25000,2683
2016.05.17,1545.50000,1558.75000,1536.25000,1540.25000,2380
2016.05.18,1542.25000,1552.75000,1529.00000,1549.00000,1978
2016.05.19,1539.50000,1547.75000,1533.50000,1543.50000,2596
2016.05.20,1542.75000,1572.25000,1538.75000,1543.00000,2323
2016.05.23,1542.00000,1556.00000,1527.25000,1546.75000,1958
2016.05.24,1545.00000,1562.50000,1538.00000,1551.75000,2404
2016.05.25,1552.25000,1556.50000,1534.25000,1540.25000,2290
2016.05.26,1539.50000,1559.25000,1531.50000,1548.25000,2214
2016.05.27,1551.75000,1558.75000,1540.75000,1549.75000,1963
2016.05.31,1548.50000,1557.25000,1541.25000,1548.75000,2013
2016.06.01,1549.00000,1575.00000,1543.25000,1566.25000,2414
2016.06.02,1564.50000,1577.50000,1533.25000,1534.25000,3364
2016.06.03,1537.00000,1562.25000,1533.75000,1537.75000,2775
2016.06.06,1552.50000,1554.75000,1544.25000,1546.75000,1072
2016.06.07,1548.50000,1561.75000,1537.50000,1560.00000,2937
2016.06.08,1559.75000,1607.75000,1557.25000,1596.25000,3274
2016.06.09,1597.25000,1618.00000,1570.75000,1576.75000,3705
2016.06.10,1575.00000,1588.75000,1566.00000,1567.00000,2441
2016.06.13,1568.00000,1601.50000,1558.00000,1596.25000,3207
2016.06.14,1596.50000,1607.50000,1588.75000,1601.50000,2736
2016.06.15,1600.50000,1626.25000,1596.25000,1624.00000,2680
2016.06.16,1623.00000,1623.00000,1591.25000,1603.75000,2968
2016.06.17,1603.50000,1618.75000,1599.25000,1608.75000,2663
2016.06.20,1612.50000,1632.75000,1610.00000,1629.50000,1803
2016.06.21,1626.75000,1636.50000,1616.50000,1630.25000,2082
2016.06.22,1629.00000,1634.75000,1621.50000,1627.25000,2097
2016.06.23,1625.00000,1637.25000,1623.00000,1634.75000,1760
2016.06.24,1631.50000,1632.00000,1587.50000,1610.75000,4370
2016.06.27,1607.00000,1617.75000,1590.25000,1593.75000,2863
2016.06.28,1593.00000,1627.75000,1592.75000,1621.50000,2597
2016.06.29,1624.25000,1633.50000,1613.25000,1628.75000,2469
2016.06.30,1630.75000,1648.75000,1624.25000,1643.25000,2625
2016.07.01,1640.25000,1659.75000,1637.25000,1655.00000,2722
2016.07.04,1656.25000,1666.75000,1639.25000,1639.25000,2823
2016.07.05,1641.25000,1653.00000,1622.75000,1646.50000,4239
2016.07.06,1646.25000,1656.50000,1626.00000,1651.00000,3617
2016.07.07,1649.25000,1653.25000,1633.25000,1633.25000,2840
2016.07.08,1634.50000,1667.25000,1631.50000,1653.25000,2973
2016.07.11,1656.00000,1666.00000,1641.25000,1644.75000,2151
2016.07.12,1645.00000,1673.25000,1640.50000,1671.25000,2451
2016.07.13,1670.00000,1682.75000,1661.50000,1668.75000,2841
2016.07.14,1668.25000,1683.25000,1662.75000,1677.00000,2343
2016.07.15,1675.00000,1697.75000,1659.25000,1660.75000,2914
2016.07.18,1662.50000,1668.00000,1646.50000,1654.75000,2410
2016.07.19,1655.75000,1658.25000,1630.25000,1636.50000,2450
2016.07.20,1639.00000,1643.50000,1606.25000,1620.25000,3053
2016.07.21,1619.00000,1627.50000,1593.25000,1595.75000,2352
2016.07.22,1596.75000,1616.50000,1594.75000,1606.25000,2182
2016.07.25,1606.50000,1614.50000,1591.75000,1599.75000,1786
2016.07.26,1603.25000,1607.25000,1587.25000,1592.00000,2423
2016.07.27,1594.50000,1596.75000,1583.75000,1588.75000,2114
2016.07.28,1590.75000,1606.00000,1587.75000,1601.75000,2325
2016.07.29,1603.50000,1637.25000,1600.75000,1634.25000,2971
2016.08.01,1635.50000,1657.75000,1623.50000,1628.25000,2819
2016.08.02,1627.50000,1647.00000,1619.25000,1619.25000,2489
2016.08.03,1620.50000,1643.25000,1608.75000,1637.25000,2734
2016.08.04,1637.75000,1638.75000,1614.25000,1621.25000,2779
2016.08.05,1619.00000,1643.75000,1619.00000,1641.00000,2723
2016.08.08,1642.25000,1653.75000,1630.75000,1639.50000,1914
2016.08.09,1635.75000,1641.25000,1629.25000,1636.25000,1698
2016.08.10,1637.75000,1661.50000,1636.25000,1636.75000,2220
2016.08.11,1639.25000,1651.50000,1637.00000,1650.75000,1777
2016.08.12,1645.75000,1652.50000,1635.25000,1645.25000,2167
2016.08.15,1649.00000,1672.75000,1641.75000,1672.00000,2036
2016.08.16,1669.25000,1687.50000,1665.25000,1684.25000,2165
2016.08.17,1684.75000,1692.25000,1678.25000,1688.75000,2087
2016.08.18,1688.25000,1703.75000,1675.50000,1682.00000,2259
2016.08.19,1675.50000,1682.50000,1650.75000,1662.25000,3000
2016.08.22,1663.50000,1663.50000,1649.75000,1660.50000,2077
2016.08.23,1659.50000,1668.75000,1656.00000,1663.75000,1662
2016.08.24,1664.00000,1667.25000,1637.75000,1641.75000,1981
2016.08.25,1643.50000,1648.50000,1627.25000,1639.25000,1821
2016.08.26,1641.25000,1649.25000,1634.25000,1638.75000,2118
2016.08.30,1641.50000,1642.50000,1620.75000,1627.50000,1788
2016.08.31,1627.25000,1629.75000,1606.25000,1610.75000,2129
2016.09.01,1608.75000,1618.25000,1594.00000,1612.50000,2223
2016.09.02,1612.25000,1615.00000,1588.25000,1588.50000,2227
2016.09.05,1596.00000,1598.50000,1570.25000,1576.00000,2240
2016.09.06,1576.75000,1588.75000,1574.25000,1583.75000,2105
2016.09.07,1586.50000,1600.25000,1584.25000,1586.25000,1939
2016.09.08,1587.25000,1590.50000,1576.25000,1586.25000,1757
2016.09.09,1585.00000,1588.25000,1570.25000,1571.75000,1518
2016.09.12,1571.00000,1573.00000,1559.25000,1565.50000,2006
2016.09.13,1566.50000,1573.25000,1554.50000,1558.50000,2243
2016.09.14,1560.25000,1586.25000,1555.50000,1583.25000,2655
2016.09.15,1581.50000,1591.75000,1558.75000,1567.25000,2475
2016.09.16,1568.00000,1584.75000,1560.75000,1571.50000,2274
2016.09.19,1571.75000,1579.25000,1565.25000,1579.25000,1823
2016.09.20,1576.25000,1582.75000,1569.75000,1571.25000,1866
2016.09.21,1570.25000,1581.50000,1569.25000,1578.75000,1910
2016.09.22,1583.25000,1627.25000,1583.25000,1623.75000,2681
2016.09.23,1626.25000,1647.25000,1621.75000,1633.25000,3055
2016.09.26,1631.75000,1660.75000,1613.00000,1659.25000,2860
2016.09.27,1651.75000,1667.50000,1635.25000,1644.75000,2917
2016.09.28,1642.50000,1661.25000,1639.00000,1660.75000,2095
