Date,Open,High,Low,Settle,Volume,1,2,3,4,5
18-10-2012,1.26597,1.26861,1.25441,1.25611,83290,0,0,0,0,0
19-10-2012,1.2561,1.26184,1.25144,1.25339,64680,0,0,0,0,0
21-10-2012,1.25338,1.25998,1.24999,1.25159,4715,0,0,0,0,0
22-10-2012,1.25723,1.25778,1.256,1.25651,48565,0,0,0,0,0
23-10-2012,1.25652,1.2623,1.25153,1.252,73569,0,0,0,0,0
24-10-2012,1.25199,1.25731,1.24599,1.24765,77691,0,0,0,0,0
25-10-2012,1.24768,1.24857,1.23598,1.2372,73922,0,0,0,0,0
26-10-2012,1.23721,1.2427,1.23351,1.23608,81162,0,0,0,0,0
28-10-2012,1.23607,1.24571,1.22872,1.24331,6223,0,0,0,0,0
29-10-2012,1.2416,1.2442,1.23949,1.23975,67985,0,0,0,0,0
30-10-2012,1.23976,1.25253,1.23847,1.25253,72307,0,0,0,0,0
31-10-2012,1.25255,1.2541,1.24089,1.246,81260,0,0,0,0,0
01-11-2012,1.24599,1.2584,1.24398,1.25746,77915,0,0,0,0,0
02-11-2012,1.25747,1.26239,1.25388,1.25662,75778,0,0,0,0,0
04-11-2012,1.25663,1.25701,1.24341,1.25155,8973,0,0,0,0,0
05-11-2012,1.26392,1.2667,1.26308,1.26427,79204,0,0,0,0,0
06-11-2012,1.26428,1.26456,1.2449,1.24764,79814,0,0,0,0,0
07-11-2012,1.24765,1.25275,1.24421,1.24994,81586,0,0,0,0,0
08-11-2012,1.24992,1.26089,1.24725,1.25733,73828,0,0,0,0,0
09-11-2012,1.25734,1.26354,1.25409,1.26244,65307,0,0,0,0,0
11-11-2012,1.26243,1.26634,1.25907,1.26381,8661,0,0,0,0,0
12-11-2012,1.26952,1.2746,1.26947,1.27031,79378,0,0,0,0,0
13-11-2012,1.2703,1.27261,1.25559,1.25949,77222,0,0,0,0,0
14-11-2012,1.25948,1.27291,1.25675,1.26777,77561,0,0,0,0,0
15-11-2012,1.26776,1.27415,1.26367,1.26794,75955,0,0,0,0,0
16-11-2012,1.26795,1.26976,1.25304,1.25485,63216,0,0,0,0,0
18-11-2012,1.25484,1.2582,1.25182,1.25695,2521,0,0,0,0,0
19-11-2012,1.25482,1.2557,1.2534,1.25366,50502,0,0,0,0,0
20-11-2012,1.25361,1.25432,1.24699,1.25014,69358,0,0,0,0,0
21-11-2012,1.25013,1.2529,1.24405,1.24839,57121,0,0,0,0,0
22-11-2012,1.2484,1.25068,1.24442,1.24683,74582,0,0,0,0,0
23-11-2012,1.24685,1.25229,1.2406,1.24397,87644,0,0,0,0,0
25-11-2012,1.24396,1.26913,1.24316,1.26638,3880,0,0,0,0,0
26-11-2012,1.26766,1.26794,1.26492,1.26534,65183,0,0,0,0,0
27-11-2012,1.26536,1.26661,1.25669,1.25784,53801,0,0,0,0,0
28-11-2012,1.25785,1.26257,1.25579,1.26033,46118,0,0,0,0,0
29-11-2012,1.26032,1.26056,1.25068,1.25143,68259,0,0,0,0,0
30-11-2012,1.25145,1.25373,1.23627,1.2391,62325,0,0,0,0,0
02-12-2012,1.23911,1.24,1.22588,1.22875,5002,0,0,0,0,0
03-12-2012,1.22633,1.22794,1.22548,1.22692,54702,0,0,0,0,0
04-12-2012,1.22691,1.23226,1.22682,1.2316,57783,0,0,0,0,0
05-12-2012,1.23161,1.23324,1.22341,1.22539,56927,0,0,0,0,0
06-12-2012,1.2254,1.22953,1.22116,1.22428,57790,0,0,0,0,0
07-12-2012,1.2243,1.22434,1.21657,1.21874,50393,0,0,0,0,0
09-12-2012,1.21875,1.22551,1.21611,1.2248,2826,0,0,0,0,0
10-12-2012,1.22666,1.22716,1.22436,1.22457,48419,0,0,0,0,0
11-12-2012,1.22456,1.22882,1.21742,1.22643,59706,0,0,0,0,0
12-12-2012,1.22642,1.23153,1.21877,1.22926,57606,0,0,0,0,0
13-12-2012,1.22925,1.23046,1.22155,1.2276,60783,0,0,0,0,0
14-12-2012,1.22759,1.23225,1.22279,1.22751,54288,0,0,0,0,0
16-12-2012,1.22752,1.22815,1.2143,1.21558,4966,0,0,0,0,0
17-12-2012,1.21196,1.21302,1.21128,1.21262,67018,0,0,0,0,0
18-12-2012,1.21263,1.21432,1.2066,1.21226,68536,0,0,0,0,0
19-12-2012,1.21225,1.21366,1.20408,1.20602,69926,0,0,0,0,0
20-12-2012,1.20601,1.21691,1.20522,1.21378,71041,0,0,0,0,0
21-12-2012,1.21377,1.23279,1.21161,1.22764,74497,0,0,0,0,0
23-12-2012,1.22765,1.23883,1.22404,1.23204,2988,0,0,0,0,0
24-12-2012,1.22974,1.2309,1.22945,1.23011,57413,0,0,0,0,0
25-12-2012,1.23013,1.23042,1.2224,1.22585,59469,0,0,0,0,0
26-12-2012,1.22584,1.23285,1.22477,1.22909,53739,0,0,0,0,0
27-12-2012,1.22908,1.2335,1.22169,1.22375,78328,0,0,0,0,0
28-12-2012,1.22374,1.24021,1.21326,1.21773,65377,0,0,0,0,0
30-12-2012,1.21772,1.2391,1.21653,1.23861,5889,0,0,0,0,0
31-12-2012,1.23964,1.24419,1.23817,1.24259,54047,0,0,0,0,0
01-01-2013,1.24262,1.2428,1.23404,1.2387,53867,0,0,0,0,0
02-01-2013,1.23871,1.24403,1.23747,1.23835,51041,0,0,0,0,0
03-01-2013,1.23836,1.24009,1.23255,1.23702,54541,0,0,0,0,0
04-01-2013,1.23704,1.23858,1.22657,1.22914,45924,0,0,0,0,0
06-01-2013,1.22915,1.23152,1.22401,1.22877,1733,0,0,0,0,0
07-01-2013,1.22892,1.22902,1.22734,1.22735,46961,0,0,0,0,0
08-01-2013,1.22736,1.2372,1.22596,1.23248,50554,0,0,0,0,0
09-01-2013,1.23247,1.23842,1.23154,1.23227,41508,0,0,0,0,0
10-01-2013,1.23228,1.23421,1.22628,1.22872,46556,0,0,0,0,0
11-01-2013,1.22873,1.23713,1.22546,1.23558,43727,0,0,0,0,0
13-01-2013,1.23557,1.23807,1.22877,1.23315,2860,0,0,0,0,0
14-01-2013,1.2351,1.2351,1.23276,1.23306,45175,0,0,0,0,0
15-01-2013,1.23305,1.23674,1.22939,1.23496,55441,0,0,0,0,0
16-01-2013,1.23497,1.24861,1.2345,1.2475,57826,0,0,0,0,0
17-01-2013,1.24751,1.25426,1.24299,1.25322,58981,0,0,0,0,0
18-01-2013,1.25323,1.2588,1.25235,1.25583,48175,0,0,0,0,0
20-01-2013,1.25582,1.25651,1.24804,1.25105,3154,0,0,0,0,0
21-01-2013,1.25117,1.25226,1.25029,1.25041,37056,0,0,0,0,0
22-01-2013,1.25042,1.25342,1.24887,1.24996,52266,0,0,0,0,0
23-01-2013,1.24995,1.25752,1.24641,1.25685,42753,0,0,0,0,0
24-01-2013,1.25683,1.25719,1.25175,1.25291,46123,0,0,0,0,0
25-01-2013,1.25292,1.25622,1.2486,1.25089,60405,0,0,0,0,0
27-01-2013,1.2509,1.26361,1.24923,1.25752,2587,0,0,0,0,0
28-01-2013,1.25705,1.25851,1.2567,1.2572,36757,0,0,0,0,0
29-01-2013,1.25721,1.26096,1.25589,1.25849,52356,0,0,0,0,0
30-01-2013,1.2585,1.26265,1.25248,1.25318,56653,0,0,0,0,0
31-01-2013,1.25314,1.26229,1.25003,1.2599,63149,0,0,0,0,0
01-02-2013,1.25991,1.26501,1.256,1.26294,61100,0,0,0,0,0
03-02-2013,1.26295,1.28159,1.2625,1.28151,2749,0,0,0,0,0
04-02-2013,1.2808,1.28111,1.27899,1.27941,50241,0,0,0,0,0
05-02-2013,1.27942,1.2802,1.27535,1.27594,59253,0,0,0,0,0
06-02-2013,1.27596,1.28697,1.27575,1.28501,66965,0,0,0,0,0
07-02-2013,1.28502,1.2935,1.28147,1.29008,67167,0,0,0,0,0
08-02-2013,1.29007,1.30002,1.28559,1.29916,67341,0,0,0,0,0
10-02-2013,1.29917,1.31673,1.29833,1.31273,3673,0,0,0,0,0
11-02-2013,1.31193,1.31333,1.31078,1.31125,59033,0,0,0,0,0
12-02-2013,1.31126,1.31705,1.30821,1.31067,61782,0,0,0,0,0
13-02-2013,1.31066,1.31135,1.3028,1.30449,59500,0,0,0,0,0
14-02-2013,1.3045,1.30835,1.29919,1.30562,67821,0,0,0,0,0
15-02-2013,1.30561,1.30575,1.2918,1.29723,60718,0,0,0,0,0
17-02-2013,1.29722,1.30465,1.29544,1.29782,3239,0,0,0,0,0
18-02-2013,1.29762,1.29888,1.29648,1.29657,48272,0,0,0,0,0
19-02-2013,1.29656,1.29783,1.28897,1.29393,55780,0,0,0,0,0
20-02-2013,1.29392,1.29693,1.28851,1.28971,52406,0,0,0,0,0
21-02-2013,1.28972,1.29114,1.2834,1.28766,58136,0,0,0,0,0
22-02-2013,1.28764,1.29267,1.28275,1.29108,58638,0,0,0,0,0
24-02-2013,1.29107,1.29582,1.28372,1.28577,4302,0,0,0,0,0
25-02-2013,1.28437,1.28488,1.28023,1.28076,55356,0,0,0,0,0
26-02-2013,1.28078,1.29372,1.28037,1.28868,50090,0,0,0,0,0
27-02-2013,1.28869,1.29664,1.28789,1.29102,48575,0,0,0,0,0
28-02-2013,1.29105,1.29356,1.2876,1.29215,51574,0,0,0,0,0
01-03-2013,1.29216,1.303,1.29088,1.30115,46998,0,0,0,0,0
03-03-2013,1.30114,1.307,1.29927,1.30331,2440,0,0,0,0,0
04-03-2013,1.3024,1.30247,1.30102,1.30139,40011,0,0,0,0,0
05-03-2013,1.30141,1.30146,1.29364,1.29737,54123,0,0,0,0,0
06-03-2013,1.29738,1.29893,1.28484,1.28574,51579,0,0,0,0,0
07-03-2013,1.28577,1.2912,1.2834,1.2859,45001,0,0,0,0,0
08-03-2013,1.28591,1.29501,1.28242,1.29304,37899,0,0,0,0,0
10-03-2013,1.29306,1.29902,1.29211,1.29514,2406,0,0,0,0,0
11-03-2013,1.29531,1.29597,1.29296,1.29329,44293,0,0,0,0,0
12-03-2013,1.29328,1.29773,1.28894,1.2966,48960,0,0,0,0,0
13-03-2013,1.29659,1.31228,1.29521,1.31044,47518,0,0,0,0,0
14-03-2013,1.31043,1.3138,1.30839,1.31104,45602,0,0,0,0,0
15-03-2013,1.31103,1.31272,1.30544,1.30669,41386,0,0,0,0,0
17-03-2013,1.3067,1.30756,1.30117,1.30231,2478,0,0,0,0,0
18-03-2013,1.302,1.3028,1.30146,1.30207,37561,0,0,0,0,0
19-03-2013,1.3021,1.30819,1.30187,1.30687,44721,0,0,0,0,0
20-03-2013,1.30684,1.30691,1.29507,1.29722,51546,0,0,0,0,0
21-03-2013,1.29723,1.29953,1.29191,1.29633,44926,0,0,0,0,0
22-03-2013,1.29632,1.30217,1.29257,1.29362,43825,0,0,0,0,0
24-03-2013,1.29361,1.29548,1.28813,1.29381,2364,0,0,0,0,0
25-03-2013,1.29418,1.29449,1.29174,1.29205,34188,0,0,0,0,0
26-03-2013,1.29206,1.29348,1.28839,1.29054,36701,0,0,0,0,0
27-03-2013,1.29053,1.2982,1.28846,1.29599,43096,0,0,0,0,0
28-03-2013,1.29598,1.30193,1.29452,1.29631,38980,0,0,0,0,0
29-03-2013,1.29632,1.29811,1.29234,1.29452,45691,0,0,0,0,0
31-03-2013,1.29451,1.29451,1.282,1.28345,2105,0,0,0,0,0
01-04-2013,1.28166,1.28332,1.28154,1.28214,44612,0,0,0,0,0
02-04-2013,1.28213,1.28412,1.2766,1.27984,46306,0,0,0,0,0
03-04-2013,1.27983,1.28251,1.27622,1.28044,64348,0,0,0,0,0
04-04-2013,1.28043,1.28748,1.27351,1.27549,53281,0,0,0,0,0
05-04-2013,1.2755,1.27749,1.27158,1.27396,50111,0,0,0,0,0
07-04-2013,1.27399,1.27887,1.26886,1.27122,2604,0,0,0,0,0
08-04-2013,1.27113,1.27351,1.27083,1.27191,36158,0,0,0,0,0
09-04-2013,1.27193,1.27376,1.26962,1.27052,55694,0,0,0,0,0
10-04-2013,1.27053,1.27268,1.26602,1.2708,53043,0,0,0,0,0
11-04-2013,1.27081,1.27765,1.27021,1.27279,49471,0,0,0,0,0
12-04-2013,1.27278,1.28004,1.27161,1.278,47467,0,0,0,0,0
14-04-2013,1.27799,1.27829,1.26892,1.27409,2288,0,0,0,0,0
15-04-2013,1.27477,1.27595,1.2739,1.27573,48550,0,0,0,0,0
16-04-2013,1.27576,1.28183,1.27446,1.27653,48073,0,0,0,0,0
17-04-2013,1.27654,1.28281,1.27635,1.28108,52615,0,0,0,0,0
18-04-2013,1.28109,1.28667,1.27351,1.28588,40732,0,0,0,0,0
19-04-2013,1.28586,1.28974,1.28329,1.28729,39474,0,0,0,0,0
21-04-2013,1.28726,1.29889,1.28672,1.29734,2626,0,0,0,0,0
22-04-2013,1.29675,1.2976,1.29622,1.29713,46222,0,0,0,0,0
23-04-2013,1.29714,1.30056,1.29428,1.29875,52487,0,0,0,0,0
24-04-2013,1.29874,1.30073,1.29142,1.29363,54192,0,0,0,0,0
25-04-2013,1.29364,1.29598,1.28787,1.29492,46274,0,0,0,0,0
26-04-2013,1.29493,1.30124,1.29379,1.29702,51560,0,0,0,0,0
28-04-2013,1.29701,1.30262,1.29669,1.29846,2215,0,0,0,0,0
29-04-2013,1.29829,1.29967,1.29829,1.29942,47025,0,0,0,0,0
30-04-2013,1.29943,1.30743,1.2992,1.30624,49024,0,0,0,0,0
01-05-2013,1.30623,1.31067,1.30446,1.30972,47302,0,0,0,0,0
02-05-2013,1.30971,1.3125,1.30589,1.30712,51732,0,0,0,0,0
03-05-2013,1.30711,1.30851,1.29491,1.29601,44347,0,0,0,0,0
05-05-2013,1.29603,1.29712,1.28757,1.29254,2780,0,0,0,0,0
06-05-2013,1.28884,1.29059,1.28861,1.29054,40774,0,0,0,0,0
07-05-2013,1.29055,1.2945,1.28846,1.29356,44792,0,0,0,0,0
08-05-2013,1.29355,1.30134,1.29275,1.30102,45097,0,0,0,0,0
09-05-2013,1.30101,1.30959,1.29944,1.30642,43408,0,0,0,0,0
10-05-2013,1.30641,1.30988,1.30397,1.30753,45232,0,0,0,0,0
12-05-2013,1.30754,1.31715,1.30651,1.31609,4657,0,0,0,0,0
13-05-2013,1.31764,1.31866,1.31619,1.31647,41976,0,0,0,0,0
14-05-2013,1.31653,1.31772,1.31429,1.31595,41734,0,0,0,0,0
15-05-2013,1.31597,1.32366,1.3155,1.32272,52494,0,0,0,0,0
16-05-2013,1.32271,1.33068,1.31878,1.32121,48527,0,0,0,0,0
17-05-2013,1.3212,1.32937,1.32019,1.32361,55401,0,0,0,0,0
19-05-2013,1.32359,1.32365,1.31572,1.31877,1836,0,0,0,0,0
20-05-2013,1.31739,1.31839,1.31716,1.31787,28398,0,0,0,0,0
21-05-2013,1.31786,1.32322,1.317,1.31913,814,0,0,0,0,0
22-05-2013,1.31809,1.31845,1.31767,1.31794,29455,0,0,0,0,0
23-05-2013,1.31793,1.32528,1.31691,1.32269,42733,0,0,0,0,0
24-05-2013,1.3227,1.32822,1.32001,1.32464,41199,0,0,0,0,0
26-05-2013,1.32463,1.32551,1.31647,1.3216,2139,0,0,0,0,0
27-05-2013,1.32118,1.32309,1.32115,1.32249,38220,0,0,0,0,0
28-05-2013,1.32248,1.32331,1.31709,1.31961,3082,0,0,0,0,0
29-05-2013,1.32045,1.32184,1.31873,1.31967,68941,0,0,0,0,0
30-05-2013,1.31966,1.32982,1.31555,1.31822,53844,0,0,0,0,0
31-05-2013,1.31821,1.31877,1.30211,1.30232,47992,0,0,0,0,0
02-06-2013,1.30231,1.30881,1.29962,1.30685,2197,0,0,0,0,0
03-06-2013,1.30737,1.30778,1.30641,1.30664,52341,0,0,0,0,0
04-06-2013,1.30663,1.31268,1.30155,1.31221,53605,0,0,0,0,0
05-06-2013,1.31218,1.31384,1.3055,1.30813,49950,0,0,0,0,0
06-06-2013,1.30812,1.30944,1.30356,1.3052,57201,0,0,0,0,0
07-06-2013,1.30521,1.32779,1.30374,1.32711,54579,0,0,0,0,0
09-06-2013,1.3271,1.33643,1.32471,1.33418,4462,0,0,0,0,0
10-06-2013,1.33591,1.33677,1.33491,1.3357,57139,0,0,0,0,0
11-06-2013,1.33568,1.34025,1.3335,1.33759,69400,0,0,0,0,0
12-06-2013,1.33757,1.33922,1.32627,1.3308,65767,0,0,0,0,0
13-06-2013,1.33081,1.33233,1.32555,1.32829,66245,0,0,0,0,0
14-06-2013,1.3283,1.33862,1.32686,1.33723,63565,0,0,0,0,0
16-06-2013,1.33724,1.33968,1.3279,1.33172,2155,0,0,0,0,0
17-06-2013,1.33139,1.33223,1.33075,1.33165,36502,0,0,0,0,0
18-06-2013,1.33164,1.33306,1.32987,1.33084,59120,0,0,0,0,0
19-06-2013,1.33082,1.33701,1.32657,1.33111,51493,0,0,0,0,0
20-06-2013,1.33112,1.33531,1.32632,1.33053,61073,0,0,0,0,0
21-06-2013,1.33052,1.33912,1.32849,1.33663,59302,0,0,0,0,0
23-06-2013,1.33664,1.34771,1.33482,1.34582,3041,0,0,0,0,0
24-06-2013,1.34645,1.34696,1.3452,1.34633,51085,0,0,0,0,0
25-06-2013,1.34631,1.34757,1.34233,1.34459,55488,0,0,0,0,0
26-06-2013,1.34458,1.34956,1.34131,1.34862,59402,0,0,0,0,0
27-06-2013,1.34863,1.35862,1.34808,1.35666,53310,0,0,0,0,0
28-06-2013,1.35665,1.36164,1.354,1.36097,54790,0,0,0,0,0
30-06-2013,1.36098,1.37093,1.35849,1.36391,1947,0,0,0,0,0
01-07-2013,1.36522,1.36579,1.36437,1.36437,56534,0,0,0,0,0
02-07-2013,1.36435,1.36473,1.34976,1.35093,65066,0,0,0,0,0
03-07-2013,1.35092,1.3596,1.34572,1.35802,57920,0,0,0,0,0
04-07-2013,1.358,1.35947,1.34922,1.35203,62311,0,0,0,0,0
05-07-2013,1.35204,1.35759,1.33692,1.33814,49441,0,0,0,0,0
07-07-2013,1.33813,1.34278,1.33522,1.33636,3521,0,0,0,0,0
08-07-2013,1.33684,1.33733,1.33625,1.33646,51394,0,0,0,0,0
09-07-2013,1.33645,1.3426,1.33558,1.34006,53430,0,0,0,0,0
10-07-2013,1.34007,1.34741,1.33627,1.34508,49049,0,0,0,0,0
11-07-2013,1.34504,1.35185,1.34249,1.34434,49917,0,0,0,0,0
12-07-2013,1.34435,1.34543,1.33136,1.33496,49704,0,0,0,0,0
14-07-2013,1.33497,1.33919,1.3305,1.33594,3353,0,0,0,0,0
15-07-2013,1.33483,1.33576,1.33359,1.33368,38310,0,0,0,0,0
16-07-2013,1.33367,1.33778,1.33201,1.33471,48276,0,0,0,0,0
17-07-2013,1.3347,1.33947,1.33275,1.33935,55989,0,0,0,0,0
18-07-2013,1.33934,1.34325,1.32696,1.32713,62643,0,0,0,0,0
19-07-2013,1.32714,1.32879,1.31599,1.31907,50499,0,0,0,0,0
21-07-2013,1.31911,1.3244,1.3144,1.31886,4446,0,0,0,0,0
22-07-2013,1.3215,1.32161,1.31847,1.319,79266,0,0,0,0,0
23-07-2013,1.31901,1.33171,1.30466,1.30649,74075,0,0,0,0,0
24-07-2013,1.30646,1.31209,1.30169,1.30671,67107,0,0,0,0,0
25-07-2013,1.30672,1.31603,1.30401,1.31535,55414,0,0,0,0,0
26-07-2013,1.31534,1.31567,1.30518,1.30589,52835,0,0,0,0,0
28-07-2013,1.30588,1.30997,1.29653,1.30229,2818,0,0,0,0,0
29-07-2013,1.30113,1.30297,1.30031,1.30139,46403,0,0,0,0,0
30-07-2013,1.3014,1.30391,1.29809,1.30332,46056,0,0,0,0,0
31-07-2013,1.30334,1.30737,1.30089,1.30463,45642,0,0,0,0,0
01-08-2013,1.30464,1.30691,1.29635,1.29766,54135,0,0,0,0,0
02-08-2013,1.29767,1.3117,1.29735,1.31068,50111,0,0,0,0,0
04-08-2013,1.31069,1.31329,1.29537,1.30019,2966,0,0,0,0,0
05-08-2013,1.2996,1.30025,1.2978,1.29856,41127,0,0,0,0,0
06-08-2013,1.29857,1.30522,1.29824,1.30308,48856,0,0,0,0,0
07-08-2013,1.30307,1.3073,1.29899,1.3029,47906,0,0,0,0,0
08-08-2013,1.30289,1.30634,1.2922,1.29578,49014,0,0,0,0,0
09-08-2013,1.29579,1.30305,1.291,1.30106,43756,0,0,0,0,0
11-08-2013,1.30105,1.31056,1.30014,1.30741,7241,0,0,0,0,0
12-08-2013,1.29036,1.29209,1.28871,1.28895,67295,0,0,0,0,0
13-08-2013,1.28896,1.29938,1.28806,1.29423,64698,0,0,0,0,0
14-08-2013,1.29421,1.29683,1.28425,1.28629,55744,0,0,0,0,0
15-08-2013,1.28628,1.29769,1.2862,1.2938,60275,0,0,0,0,0
16-08-2013,1.29381,1.29539,1.28784,1.29018,48757,0,0,0,0,0
18-08-2013,1.2902,1.30087,1.28868,1.29877,4958,0,0,0,0,0
19-08-2013,1.29667,1.30468,1.29645,1.30174,70005,0,0,0,0,0
20-08-2013,1.30175,1.30465,1.28285,1.28552,56043,0,0,0,0,0
21-08-2013,1.28554,1.28883,1.28269,1.28591,56995,0,0,0,0,0
22-08-2013,1.28593,1.28655,1.27497,1.27734,51674,0,0,0,0,0
23-08-2013,1.27735,1.2843,1.27539,1.28129,19143,0,0,0,0,0
25-08-2013,1.2813,1.28354,1.27919,1.28167,1684,0,0,0,0,0
26-08-2013,1.28069,1.28123,1.27994,1.28037,29538,0,0,0,0,0
27-08-2013,1.28038,1.28664,1.27699,1.2847,46963,0,0,0,0,0
28-08-2013,1.28469,1.28763,1.28076,1.28178,45317,0,0,0,0,0
29-08-2013,1.28177,1.2863,1.27885,1.28477,62002,0,0,0,0,0
30-08-2013,1.28476,1.29474,1.27448,1.29244,54598,0,0,0,0,0
01-09-2013,1.29245,1.30382,1.28993,1.29919,5837,0,0,0,0,0
02-09-2013,1.29729,1.30046,1.29729,1.299,48234,0,0,0,0,0
03-09-2013,1.29903,1.30364,1.29671,1.30279,53600,0,0,0,0,0
04-09-2013,1.30278,1.31017,1.30037,1.30792,39822,0,0,0,0,0
05-09-2013,1.30791,1.31204,1.30499,1.3051,49754,0,0,0,0,0
06-09-2013,1.30511,1.31368,1.30424,1.31142,49034,0,0,0,0,0
08-09-2013,1.31143,1.3125,1.30355,1.31097,3126,0,0,0,0,0
09-09-2013,1.31128,1.31136,1.30944,1.30953,67540,0,0,0,0,0
10-09-2013,1.30954,1.31061,1.30206,1.30518,67513,0,0,0,0,0
11-09-2013,1.30517,1.32001,1.30268,1.31766,67846,0,0,0,0,0
12-09-2013,1.31765,1.31981,1.30002,1.30323,61562,0,0,0,0,0
13-09-2013,1.30324,1.30947,1.30197,1.30509,49113,0,0,0,0,0
15-09-2013,1.30508,1.3127,1.30458,1.305,2794,0,0,0,0,0
16-09-2013,1.30757,1.30762,1.30522,1.3056,44409,0,0,0,0,0
17-09-2013,1.30561,1.30823,1.30138,1.30575,59247,0,0,0,0,0
18-09-2013,1.30574,1.30824,1.29715,1.29927,50076,0,0,0,0,0
19-09-2013,1.29914,1.30325,1.29538,1.30147,53474,0,0,0,0,0
20-09-2013,1.30148,1.30919,1.29875,1.30027,50192,0,0,0,0,0
22-09-2013,1.30026,1.30461,1.29892,1.30277,3650,0,0,0,0,0
23-09-2013,1.30455,1.30666,1.30378,1.30382,40646,0,0,0,0,0
24-09-2013,1.3038,1.31148,1.30305,1.30921,46202,0,0,0,0,0
25-09-2013,1.3092,1.31843,1.3053,1.31663,40575,0,0,0,0,0
26-09-2013,1.31662,1.32411,1.31591,1.3179,46952,0,0,0,0,0
27-09-2013,1.31789,1.32168,1.3036,1.3064,44135,0,0,0,0,0
29-09-2013,1.30638,1.31578,1.30322,1.31133,2181,0,0,0,0,0
30-09-2013,1.31182,1.31247,1.31091,1.31194,29409,0,0,0,0,0
01-10-2013,1.31193,1.31393,1.30524,1.30706,34978,0,0,0,0,0
02-10-2013,1.30703,1.31304,1.30666,1.30738,46918,0,0,0,0,0
03-10-2013,1.30739,1.31929,1.30705,1.31589,50319,0,0,0,0,0
04-10-2013,1.3159,1.31757,1.30094,1.30309,52413,0,0,0,0,0
06-10-2013,1.3031,1.30493,1.29341,1.29888,2932,0,0,0,0,0
07-10-2013,1.29693,1.29773,1.29584,1.29658,51456,0,0,0,0,0
08-10-2013,1.29657,1.29967,1.29401,1.29845,65334,0,0,0,0,0
09-10-2013,1.29844,1.30263,1.29115,1.29348,58279,0,0,0,0,0
10-10-2013,1.2935,1.2941,1.28419,1.28811,58388,0,0,0,0,0
11-10-2013,1.28812,1.29281,1.28451,1.28817,50233,0,0,0,0,0
13-10-2013,1.28819,1.28876,1.27952,1.28358,4273,0,0,0,0,0
14-10-2013,1.28416,1.28472,1.28266,1.28297,43434,0,0,0,0,0
15-10-2013,1.28298,1.29024,1.28183,1.2889,52055,0,0,0,0,0
16-10-2013,1.28892,1.29319,1.28399,1.29182,63490,0,0,0,0,0
17-10-2013,1.29181,1.29965,1.28323,1.28408,72664,0,0,0,0,0
18-10-2013,1.28411,1.29549,1.28201,1.29211,58780,0,0,0,0,0
20-10-2013,1.29212,1.2992,1.2903,1.29306,2857,0,0,0,0,0
21-10-2013,1.29343,1.29425,1.29318,1.29345,27448,0,0,0,0,0
22-10-2013,1.29343,1.29472,1.29141,1.29326,54746,0,0,0,0,0
23-10-2013,1.29323,1.29481,1.28403,1.28432,52911,0,0,0,0,0
24-10-2013,1.28433,1.2976,1.28365,1.29454,58888,0,0,0,0,0
25-10-2013,1.29455,1.30593,1.29321,1.30407,58315,0,0,0,0,0
27-10-2013,1.30408,1.30473,1.2943,1.29963,2897,0,0,0,0,0
28-10-2013,1.29924,1.29988,1.29835,1.29932,53786,0,0,0,0,0
29-10-2013,1.29934,1.3106,1.29541,1.30686,51035,0,0,0,0,0
30-10-2013,1.30688,1.30999,1.30409,1.30702,58336,0,0,0,0,0
31-10-2013,1.30701,1.31128,1.30519,1.30853,68597,0,0,0,0,0
01-11-2013,1.30852,1.33043,1.30737,1.32412,73062,0,0,0,0,0
03-11-2013,1.32413,1.32818,1.31905,1.32169,3740,0,0,0,0,0
04-11-2013,1.31927,1.32137,1.31852,1.3201,58742,0,0,0,0,0
05-11-2013,1.32009,1.32677,1.31761,1.32507,73433,0,0,0,0,0
06-11-2013,1.32508,1.33161,1.32314,1.33108,60135,0,0,0,0,0
07-11-2013,1.33109,1.33581,1.32644,1.33429,65255,0,0,0,0,0
08-11-2013,1.33431,1.33887,1.32772,1.33576,48049,0,0,0,0,0
10-11-2013,1.33575,1.33719,1.32934,1.33433,1748,0,0,0,0,0
11-11-2013,1.33469,1.33562,1.3342,1.33531,41086,0,0,0,0,0
12-11-2013,1.33526,1.338,1.33171,1.33608,49980,0,0,0,0,0
13-11-2013,1.33607,1.34141,1.33245,1.33915,49935,0,0,0,0,0
14-11-2013,1.33914,1.34157,1.32609,1.32804,66475,0,0,0,0,0
15-11-2013,1.32806,1.32991,1.31599,1.32264,53899,0,0,0,0,0
17-11-2013,1.32263,1.32527,1.30973,1.31199,3300,0,0,0,0,0
18-11-2013,1.30918,1.31128,1.30918,1.31052,51508,0,0,0,0,0
19-11-2013,1.31053,1.31426,1.30578,1.31335,48236,0,0,0,0,0
20-11-2013,1.31336,1.31492,1.30638,1.3074,49783,0,0,0,0,0
21-11-2013,1.30741,1.30857,1.29835,1.30149,46501,0,0,0,0,0
22-11-2013,1.3015,1.30556,1.29988,1.30349,48757,0,0,0,0,0
24-11-2013,1.30348,1.31016,1.29898,1.30087,2281,0,0,0,0,0
25-11-2013,1.30126,1.30147,1.30041,1.30066,34433,0,0,0,0,0
26-11-2013,1.30065,1.30695,1.30061,1.30665,45455,0,0,0,0,0
27-11-2013,1.30664,1.30766,1.29622,1.29734,48748,0,0,0,0,0
28-11-2013,1.29733,1.30303,1.29218,1.30195,42496,0,0,0,0,0
