date,time,open,high,low,close,volume
2019-01-14,11:00:00,1.14622,1.14736,1.14528,1.14704,2415
2019-01-14,12:00:00,1.14702,1.14716,1.14556,1.14682,1848
2019-01-14,13:00:00,1.14678,1.14704,1.14565,1.14596,1655
2019-01-14,14:00:00,1.14598,1.14685,1.14538,1.14655,1648
2019-01-14,15:00:00,1.14652,1.14805,1.14624,1.14673,2229
2019-01-14,16:00:00,1.1467,1.14796,1.1463,1.14791,1666
2019-01-14,17:00:00,1.14787,1.14799,1.14735,1.14767,1034
2019-01-14,18:00:00,1.14771,1.14771,1.14678,1.14698,672
2019-01-14,19:00:00,1.14702,1.14711,1.14648,1.14656,752
2019-01-14,20:00:00,1.14652,1.14704,1.14636,1.14688,490
2019-01-14,21:00:00,1.14688,1.14705,1.14674,1.14684,263
2019-01-14,22:00:00,1.14684,1.14716,1.14652,1.14678,739
2019-01-14,23:00:00,1.14685,1.14728,1.14682,1.14726,414
2019-01-15,00:00:00,1.14723,1.14778,1.14718,1.14768,306
2019-01-15,01:00:00,1.14768,1.14898,1.14726,1.14848,754
2019-01-15,02:00:00,1.14852,1.14895,1.14815,1.14836,415
2019-01-15,03:00:00,1.1484,1.14864,1.14817,1.14852,345
2019-01-15,04:00:00,1.14848,1.14848,1.14786,1.14802,213
2019-01-15,05:00:00,1.14802,1.14834,1.14761,1.14834,427
2019-01-15,06:00:00,1.14834,1.14834,1.14721,1.14762,491
2019-01-15,07:00:00,1.14762,1.1483,1.14694,1.14706,1197
2019-01-15,08:00:00,1.14702,1.14742,1.14532,1.14612,1923
2019-01-15,09:00:00,1.14608,1.14634,1.14234,1.14336,2728
2019-01-15,10:00:00,1.14332,1.14394,1.14244,1.14294,1660
2019-01-15,11:00:00,1.14298,1.1436,1.14244,1.14316,1472
2019-01-15,12:00:00,1.14313,1.14348,1.14122,1.143,2049
2019-01-15,13:00:00,1.14302,1.1444,1.14176,1.14384,2384
2019-01-15,14:00:00,1.14388,1.1455,1.14351,1.14544,1970
2019-01-15,15:00:00,1.14544,1.1455,1.14292,1.14392,2517
2019-01-15,16:00:00,1.14396,1.14406,1.13838,1.13926,4816
2019-01-15,17:00:00,1.13922,1.14007,1.13831,1.139,2180
2019-01-15,18:00:00,1.13899,1.13899,1.13822,1.1387,1486
2019-01-15,19:00:00,1.13872,1.14026,1.1384,1.14015,3984
2019-01-15,20:00:00,1.14018,1.14176,1.13996,1.14132,2676
2019-01-15,21:00:00,1.14137,1.1416,1.14083,1.1413,397
2019-01-15,22:00:00,1.14114,1.14118,1.1404,1.14064,530
2019-01-15,23:00:00,1.1406,1.14146,1.1406,1.14142,363
2019-01-16,00:00:00,1.14138,1.14144,1.14056,1.14108,524
2019-01-16,01:00:00,1.14111,1.14127,1.13969,1.13982,632
2019-01-16,02:00:00,1.13984,1.14034,1.13962,1.14012,395
2019-01-16,03:00:00,1.14009,1.14043,1.13968,1.1403,384
2019-01-16,04:00:00,1.14028,1.14112,1.14028,1.14105,524
2019-01-16,05:00:00,1.14104,1.14154,1.14075,1.14118,472
2019-01-16,06:00:00,1.14116,1.14137,1.1397,1.13982,684
2019-01-16,07:00:00,1.13982,1.14108,1.13915,1.13938,1675
2019-01-16,08:00:00,1.13942,1.14219,1.13932,1.14215,2240
2019-01-16,09:00:00,1.14216,1.14248,1.14086,1.14104,1569
2019-01-16,10:00:00,1.14102,1.14114,1.13996,1.14,992
2019-01-16,11:00:00,1.13999,1.1402,1.13779,1.1378,1526
2019-01-16,12:00:00,1.13781,1.1397,1.1378,1.13868,1663
2019-01-16,13:00:00,1.13871,1.13961,1.13848,1.13903,1519
2019-01-16,14:00:00,1.13904,1.14033,1.13904,1.13976,1652
2019-01-16,15:00:00,1.13972,1.1404,1.13922,1.13943,1907
2019-01-16,16:00:00,1.13944,1.14108,1.1394,1.14076,1447
2019-01-16,17:00:00,1.14072,1.14078,1.13962,1.13997,1128
2019-01-16,18:00:00,1.13993,1.141,1.1399,1.1407,606
2019-01-16,19:00:00,1.14075,1.14098,1.1397,1.13976,1314
2019-01-16,20:00:00,1.13977,1.14026,1.13922,1.13922,1199
2019-01-16,21:00:00,1.13923,1.13965,1.139,1.13914,365
2019-01-16,22:00:00,1.1394,1.13979,1.13922,1.13948,901
2019-01-16,23:00:00,1.13948,1.14002,1.13948,1.13996,289
2019-01-17,00:00:00,1.13992,1.13994,1.13948,1.13982,372
2019-01-17,01:00:00,1.13982,1.14008,1.13942,1.13942,506
2019-01-17,02:00:00,1.13944,1.13965,1.13885,1.13902,483
2019-01-17,03:00:00,1.13906,1.13912,1.13862,1.13885,288
2019-01-17,04:00:00,1.13888,1.13898,1.13824,1.13828,426
2019-01-17,05:00:00,1.13824,1.13878,1.13793,1.13878,355
2019-01-17,06:00:00,1.13876,1.1392,1.13844,1.13874,561
2019-01-17,07:00:00,1.13874,1.13942,1.13712,1.13882,1954
2019-01-17,08:00:00,1.13878,1.13985,1.13826,1.13959,1687
2019-01-17,09:00:00,1.13962,1.14018,1.13916,1.1394,1100
2019-01-17,10:00:00,1.13936,1.14016,1.13888,1.14,1092
2019-01-17,11:00:00,1.14002,1.14053,1.13956,1.13996,1248
2019-01-17,12:00:00,1.13998,1.1406,1.13988,1.14014,867
2019-01-17,13:00:00,1.14017,1.14048,1.13827,1.1398,2260
2019-01-17,14:00:00,1.13976,1.14006,1.1385,1.13869,1576
2019-01-17,15:00:00,1.13866,1.13942,1.13702,1.13806,2072
2019-01-17,16:00:00,1.13809,1.13932,1.13776,1.13851,1677
2019-01-17,17:00:00,1.13854,1.13893,1.13826,1.13864,783
2019-01-17,18:00:00,1.1386,1.13945,1.13808,1.13816,981
2019-01-17,19:00:00,1.13815,1.14006,1.138,1.13898,2619
2019-01-17,20:00:00,1.13894,1.13926,1.13856,1.13912,1148
2019-01-17,21:00:00,1.13912,1.13928,1.1388,1.13892,243
2019-01-17,22:00:00,1.13884,1.1393,1.13867,1.13881,714
2019-01-17,23:00:00,1.1388,1.13927,1.13879,1.13922,287
2019-01-18,00:00:00,1.13922,1.13954,1.13882,1.13943,421
2019-01-18,01:00:00,1.13939,1.13998,1.13921,1.13951,588
2019-01-18,02:00:00,1.13949,1.13974,1.13908,1.13946,513
2019-01-18,03:00:00,1.13946,1.13971,1.13938,1.1394,471
2019-01-18,04:00:00,1.13942,1.13972,1.13922,1.13938,319
2019-01-18,05:00:00,1.13934,1.1394,1.13869,1.13891,298
2019-01-18,06:00:00,1.13891,1.13972,1.13884,1.13954,484
2019-01-18,07:00:00,1.13958,1.13992,1.139,1.13918,1026
2019-01-18,08:00:00,1.13916,1.1401,1.13886,1.1396,1361
2019-01-18,09:00:00,1.13959,1.14008,1.13928,1.1398,1138
2019-01-18,10:00:00,1.13981,1.14096,1.13981,1.14069,1214
2019-01-18,11:00:00,1.14066,1.14102,1.1403,1.14045,677
2019-01-18,12:00:00,1.14046,1.14104,1.14014,1.14028,943
2019-01-18,13:00:00,1.14028,1.14064,1.13966,1.13977,1262
2019-01-18,14:00:00,1.13978,1.14006,1.13739,1.13742,2256
2019-01-18,15:00:00,1.13742,1.13824,1.13604,1.1367,3778
2019-01-18,16:00:00,1.13674,1.1368,1.13532,1.1362,1740
2019-01-18,17:00:00,1.13622,1.1364,1.13567,1.13584,790
2019-01-18,18:00:00,1.13586,1.13685,1.1358,1.13652,656
2019-01-18,19:00:00,1.13656,1.13722,1.13631,1.137,799
2019-01-18,20:00:00,1.13699,1.137,1.13624,1.13651,686
2019-01-18,21:00:00,1.13647,1.13661,1.13602,1.1362,477
